date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:49:08	42479/42479	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:13%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-11	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-11.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:10	43072/43072	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:12%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-9	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-9.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:13	33800/33800	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:20%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-13	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-13.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:14	34400/34400	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:21%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-14	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-14.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:15	36785/36785	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:21%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-15	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-15.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:15	34831/34831	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:21%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-16	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-16.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:15	34220/34220	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:22%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-17	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-17.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:16	34110/34110	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:22%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-18	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-18.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:17	34676/34676	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:24%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-21	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-21.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:18	42722/42722	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:22%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-19	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-19.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:18	36453/36453	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:23%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-20	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-20.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:20	39621/39621	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:25%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-22	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-22.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:20	47924/47924	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:26%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-23	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-23.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:20	39305/39305	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:26%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-24	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-24.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:21	33218/33218	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:27%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-25	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-25.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:21	37469/37469	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:27%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-26	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-26.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:22	38220/38220	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:28%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-27	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-27.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:22	33215/33215	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:29%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-29	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-29.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:23	33446/33446	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:28%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-28	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-28.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:23	37869/37869	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:29%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-30	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-30.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:24	34939/34939	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:30%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-31	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-31.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:24	34946/34946	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:30%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-32	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-32.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:24	33158/33158	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:30%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-33	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-33.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:25	32700/32700	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:31%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-34	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-34.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:25	32967/32967	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:31%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-35	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-35.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:25	32398/32398	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:31%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-36	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-36.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:25	33124/33124	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:32%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-37	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-37.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:26	32695/32695	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:32%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-39	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-39.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:27	32858/32858	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:32%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-38	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-38.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:27	33010/33010	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:33%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-40	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-40.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:27	32603/32603	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:33%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-41	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-41.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:28	32949/32949	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:34%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-42	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-42.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:28	33590/33590	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:34%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-43	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-43.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:29	32720/32720	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:34%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-44	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-44.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:29	32425/32425	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:35%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-45	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-45.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:29	36568/36568	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:35%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-46	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-46.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:30	33755/33755	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:36%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-47	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-47.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:30	33338/33338	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:36%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-48	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-48.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:31	32912/32912	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:37%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-49	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-49.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:31	32969/32969	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:37%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-50	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-50.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:31	33123/33123	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:37%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-51	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-51.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:31	32507/32507	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:38%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-52	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-52.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:32	32524/32524	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:38%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-53	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-53.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:32	33094/33094	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:38%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-54	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-54.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:33	32548/32548	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:39%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-55	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-55.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:33	39614/39614	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:39%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-56	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-56.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:33	32326/32326	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:40%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-57	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-57.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:34	32386/32386	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:40%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-58	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-58.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:35	32328/32328	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:41%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-60	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-60.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:37	33626/33626	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:43%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-61	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-61.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:38	32241/32241	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:43%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-62	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-62.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:38	32750/32750	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:44%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-63	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-63.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:39	32308/32308	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:40%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-59	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-59.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:42	33083/33083	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:48%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-65	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-65.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:42	32734/32734	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:48%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-64	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-64.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:43	32882/32882	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:49%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-66	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-66.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:43	32534/32534	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:50%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-68	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-68.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:43	32782/32782	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:49%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-67	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-67.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:44	34453/34453	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:50%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-69	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-69.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:44	32638/32638	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:50%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-70	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-70.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
19:49:44	32742/32742	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jun%202020%2013:49:51%20GMT	https://codewithharry.com/videos/c-language-tutorials-in-hindi-72	E:/New%20folder/website1/codewithharry.com/videos/c-language-tutorials-in-hindi-72.html	(from https://codewithharry.com/videos/c-language-tutorials-in-hindi-1)
